"sumdid","company","lat","lon"
"Powered4664287","Spin","36.125030","-86.812910"
"Powered4671000","Spin","36.141460","-86.810700"
"Powered4673881","Spin","36.147750","-86.740090"
"Powered467954","Lyft","36.120522","-86.841669"
"Powered468","Gotcha","36.120663","-86.814407"
"Powered468043","Lyft","36.124520","-86.813197"
"Powered468243ac-1535-53ac-9134-dc4cb7b73591","Jump","36.119500","-86.754500"
"Powered468900","Lyft","36.151050","-86.804900"
"Powered469223","Lyft","36.145216","-86.821086"
"Powered4698137","Spin","36.147660","-86.797221"
"Powered469RI","Bird","36.118463","-86.821092"
"Powered46a8b562-f0f2-59ea-ab25-9323c1a4a941","Jump","36.116800","-86.821200"
"Powered46C37D6QI6WK5","Lime","36.149170","-86.815385"
"Powered46d8d1dd-88d9-5728-8a06-e116e23b0144","Jump","36.119300","-86.812300"
"Powered46Q6N","Bird","36.121574","-86.813750"
"Powered46QCH","Bird","36.132778","-86.821073"
"Powered46QXZWKBX4WXM","Lime","36.120600","-86.839915"
"Powered46ZQH","Bird","36.121657","-86.819378"
"Powered470","Gotcha","0.000000","-86.770763"
"Powered470718","Lyft","36.147089","-86.815352"
"Powered47099b12-da4d-5d9d-804c-549433311bbf","Jump","36.119200","-86.816800"
"Powered471208","Lyft","36.127738","-86.813083"
"Powered471505","Lyft","36.150552","-86.798792"
"Powered471751","Lyft","36.122751","-86.820529"
"Powered472008","Lyft","36.121372","-86.809836"
"Powered4729918","Spin","36.113160","-86.814370"
"Powered473359","Lyft","36.125128","-86.830713"
"Powered473395","Lyft","36.123305","-86.814132"
"Powered473482","Lyft","36.120699","-86.816111"
"Powered473658","Lyft","36.120160","-86.793005"
"Powered4736959","Spin","36.147853","-86.740545"
"Powered474035","Lyft","36.143201","-86.796664"
"Powered4741078","Spin","36.119380","-86.810250"
"Powered474509","Lyft","36.109433","-86.816281"
"Powered47455114-17b7-56bf-b1ad-19c050427a0f","Jump","36.119800","-86.806400"
"Powered4747950","Spin","36.137110","-86.810650"
"Powered474936","Lyft","36.133053","-86.818190"
"Powered4752102","Spin","36.144890","-86.815355"
"Powered4755415","Spin","36.124502","-86.830760"
"Powered476145","Lyft","36.149183","-86.802050"
"Powered4763558","Spin","36.126480","-86.811493"
"Powered476410","Lyft","36.104088","-86.820795"
"Powered4772457","Spin","36.124443","-86.802030"
"Powered477664","Lyft","36.121334","-86.828132"
"Powered477988","Lyft","36.150909","-86.805152"
"Powered478023","Lyft","36.125142","-86.820604"
"Powered4782bd10-a573-55d4-be64-209ba16c2438","Jump","36.117900","-86.813700"
"Powered478556","Lyft","36.123572","-86.817613"
"Powered4791952","Spin","36.123829","-86.815990"
"Powered4799911","Spin","36.109280","-86.818230"
"Powered479e7de5-e8ed-50be-be23-5a6d97b21460","Jump","36.118800","-86.820200"
"Powered47ce6f77-98e8-55e0-93e5-5709a8c6c7e5","Jump","36.119600","-86.800100"
"Powered47d76b48-4f57-5249-aff5-49dade37e12c","Jump","36.116900","-86.844600"
"Powered47db2d33-2eba-57cf-b43b-fa9117bd152f","Jump","36.113400","-86.842700"
"Powered47e08595-1081-5471-af0b-bce520be20a2","Jump","36.119700","-86.753100"
"Powered47T9B","Bird","36.127158","-86.815316"
"Powered47W4M","Bird","36.134560","-86.848822"
"Powered4802147","Spin","36.010900","-86.812030"
"Powered480928","Lyft","36.125204","-86.817622"
"Powered480974","Lyft","36.125332","-86.810284"
"Powered481","Gotcha","32.789527","-86.814541"
"Powered4811470","Spin","36.123590","-86.880520"
"Powered481642","Lyft","36.121461","-86.815648"
"Powered4816640","Spin","36.140810","-86.830860"
"Powered4818500","Spin","36.138660","-86.814515"
"Powered4818654","Spin","36.134550","-86.814288"
"Powered4819J","Bird","36.119326","-86.814574"
"Powered482","Gotcha","0.000000","-86.771122"
"Powered482126","Lyft","36.141141","-86.812746"
"Powered482423","Lyft","36.100928","-86.818540"
"Powered483289","Lyft","36.146572","-86.799878"
"Powered483864","Lyft","36.128692","-86.784601"
"Powered484122","Lyft","36.122729","-86.826811"
"Powered484295","Lyft","36.124311","-86.813733"
"Powered485011","Lyft","36.128573","-86.822776"
"Powered4853276","Spin","36.117920","-86.830690"
"Powered4857921","Spin","36.010840","-86.853280"
"Powered486289","Lyft","36.135370","-86.817223"
"Powered486409","Lyft","36.125231","-86.814532"
"Powered4864361","Spin","36.126016","-86.814484"
"Powered4867293","Spin","36.156825","-86.782399"
"Powered486812","Lyft","36.122546","-86.834716"
"Powered487049","Lyft","36.036724","-86.831090"
"Powered487126","Lyft","36.152665","-86.790679"
"Powered487723","Lyft","36.157993","-86.780193"
"Powered488625","Lyft","36.120475","-86.843638"
"Powered488AH","Bird","36.116685","-86.820622"
"Powered489","Gotcha","0.000000","-86.815643"
"Powered489177","Lyft","36.127715","-86.812926"
"Powered489864","Lyft","36.125166","-86.797617"
"Powered48a6ee54-84e5-5faa-a1a3-309a8290d366","Jump","36.118900","-86.815500"
"Powered48b31957-8e5f-57bb-a8bc-dca1c8a414e7","Jump","36.119800","-86.753700"
"Powered48eafb37-d8b6-5952-919a-38f832c4da44","Jump","36.120000","-86.814500"
"Powered48HBE","Bird","36.152445","-86.791316"
"Powered48RNF","Bird","36.127268","-86.815664"
"Powered48TBB","Bird","36.159094","-86.781133"
"Powered48Z8A","Bird","36.126152","-86.820653"
"Powered48ZXT","Bird","36.121221","-86.862424"
"Powered490080","Lyft","36.121091","-86.821432"
"Powered4903629","Spin","36.147811","-86.740493"
"Powered490647","Lyft","36.144962","-86.816467"
"Powered491691","Lyft","36.120363","-86.811197"
"Powered491f5046-5f2f-59c0-972b-945a167a2492","Jump","36.161400","-86.773200"
"Powered492","Gotcha","0.000000","-86.871458"
"Powered49352a8f-fa12-5ff7-9ea3-dba89ed44a85","Jump","36.115900","-86.822300"
"Powered493869","Lyft","36.120777","-86.815487"
"Powered493989","Lyft","36.121593","-86.820845"
"Powered495092","Lyft","36.145923","-86.811692"
"Powered49522da7-9fd3-5f8e-bccc-932926ce46de","Jump","36.115700","-86.857600"
"Powered4954050","Spin","36.133690","-86.798080"
"Powered495554","Lyft","36.142833","-86.811131"
"Powered4956c493-65e1-5ec8-83c4-7364d3508b0f","Jump","36.119000","-86.803000"
"Powered495840","Lyft","36.130726","-86.814525"
"Powered495924","Lyft","36.146988","-86.812757"
"Powered496150","Lyft","36.125765","-86.827252"
"Powered4963273","Spin","36.135150","-86.814577"
"Powered49657","Bird","36.147079","-86.808732"
"Powered4969809","Spin","36.179075","-86.771875"
"Powered497","Gotcha","0.000000","-86.797431"
"Powered4972620","Spin","36.147659","-86.804055"
"Powered49727f71-b388-5adb-aa94-3ea53cf29762","Jump","36.116000","-86.858200"
"Powered497398","Lyft","36.124806","-86.814574"
"Powered4974981","Spin","36.140980","-86.856650"
"Powered4983747","Spin","36.110124","-86.815130"
"Powered49849349-9764-51ab-9f1d-427849dfd91e","Jump","36.112500","-86.827400"
"Powered498698","Lyft","36.149297","-86.814317"
"Powered4987498","Spin","36.143070","-86.814440"
"Powered499390","Lyft","36.119454","-86.814590"
"Powered499661","Lyft","36.125058","-86.793015"
"Powered499724","Lyft","36.124744","-86.796502"
"Powered499925","Lyft","36.084475","-86.814118"
"Powered499931","Lyft","36.131909","-86.812362"
"Powered49B9H","Bird","36.123220","-86.858167"
"Powered49e2ae96-5d35-5aa9-be6a-5a4c2a3e9f8c","Jump","36.111100","-86.836300"
"Powered49QTT","Bird","36.138221","-86.800787"
"Powered49YWT","Bird","36.125384","-86.820629"
"Powered4a6bff7d-bf0e-5de8-8126-3309eb3d81d4","Jump","36.119500","-86.754100"
"Powered4ab8e972-1f73-5cc3-a96a-d38ab7afdc80","Jump","36.117900","-86.839800"
"Powered4ACWR","Bird","36.122651","-86.813820"
"Powered4ADKMJLMDUNQ3","Lime","36.150778","-86.804970"
"Powered4AP86","Bird","36.236644","-86.743075"
"Powered4AR6I","Bird","36.133611","-86.819398"
"Powered4AWAISESKAAJ4","Lime","36.050307","-86.852266"
"Powered4B1LV","Bird","36.137382","-86.793994"
"Powered4b67d7dc-4d42-5ffa-8335-5e6a289e0408","Jump","36.119100","-86.821100"
"Powered4bc9907a-4247-5fc2-90c4-7629b1a94c9a","Jump","36.119500","-86.812300"
"Powered4BES8","Bird","36.126546","-86.800481"
"Powered4BFZX","Bird","36.134096","-86.827025"
"Powered4BGET","Bird","36.137056","-86.818702"
"Powered4BH7K","Bird","36.122554","-86.814598"
"Powered4C2G5HN7EPJOI","Lime","36.036677","-86.991707"
"Powered4c30ccd4-fbd4-5af7-84dc-68b6239bcb3e","Jump","36.119100","-86.835100"
"Powered4C7EI","Bird","36.120587","-86.826804"
"Powered4cabf1ea-8939-5046-8d1a-53c047a983d5","Jump","36.119700","-86.812500"
"Powered4cc3708c-16e6-59e9-afdf-c706edce8145","Jump","36.119700","-86.753100"
"Powered4CDIKWGIY6KIM","Lime","36.114035","-86.819906"
"Powered4cff4f02-030b-5378-a193-e51ea684da44","Jump","36.112500","-86.844600"
"Powered4CNJQ","Bird","36.123646","-86.820188"
"Powered4CP3VIBFH24BE","Lime","36.081473","-86.836977"
"Powered4CUD3SGTUTXHM","Lime","36.120879","-86.797895"
"Powered4d1571f0-ef0a-53d6-8edb-8617d6a65ef9","Jump","36.119800","-86.828200"
"Powered4d7d8e28-fd03-59a7-9d30-494f70b56422","Jump","36.118900","-86.821000"
"Powered4ddf2fde-6394-5b05-9352-63b3cd8511e3","Jump","36.118700","-86.840300"
"Powered4dffe1c6-27ba-58d8-80ca-d08f1858bad5","Jump","36.117300","-86.830500"
"Powered4DP2Z","Bird","36.120663","-86.814868"
"Powered4DVH5","Bird","36.127586","-86.834751"
"Powered4DVQZBCZNF4YF","Lime","36.145816","-86.810263"
"Powered4DY5S","Bird","36.129777","-86.827112"
"Powered4E3Q1","Bird","36.123467","-86.815779"
"Powered4e5402b2-484f-5d29-9c71-1aef7932d687","Jump","36.112700","-86.826800"
"Powered4E63K","Bird","36.156479","-86.766763"
"Powered4e6cf747-22dc-5d50-8dbd-830d6ab8ca71","Jump","36.075100","-86.923300"
"Powered4eb494d7-bf2b-54db-b942-5fa9e6a2e77b","Jump","36.102400","-86.819100"
"Powered4EB4PX33TJG5C","Lime","36.121539","-86.817906"
"Powered4EDYM","Bird","36.137528","-86.811851"
"Powered4ee2a364-e728-58f6-b9d1-ec569eebaf52","Jump","36.119100","-86.816800"
"Powered4ee39c27-93c6-5f5a-a896-8e872425db0a","Jump","36.116700","-86.846800"
"Powered4EGAZ","Bird","36.142871","-86.798447"
"Powered4EHUL","Bird","36.116867","-86.810694"
"Powered4EJEZQ3KHHGUT","Lime","36.087333","-86.918258"
"Powered4EY7FIDYJF4GS","Lime","36.078655","-86.812633"
"Powered4EYMH","Bird","36.116681","-86.824577"
"Powered4f14bf83-292e-5401-923c-2ca3dd03d15d","Jump","36.119800","-86.781000"
"Powered4f375372-f695-5895-af30-03332ec307c2","Jump","36.117000","-86.844300"
"Powered4F4V4","Bird","36.140155","-86.816019"
"Powered4f9a472a-a970-5611-95c3-0a114b4a39da","Jump","36.119300","-86.820100"
"Powered4F9XY","Bird","36.124673","-86.816082"
"Powered4fb3a717-8581-59c1-bd7f-8976e5cd1af1","Jump","36.112100","-86.854100"
"Powered4fc346dd-ac93-5298-a894-80cdaec2b16c","Jump","36.119400","-86.815200"
"Powered4fc5e44d-2b47-5864-a7d4-286fbc97e85d","Jump","36.119100","-86.816900"
"Powered4FCVKYQ3DTH7H","Lime","36.120561","-86.834777"
"Powered4fdd6349-1848-513a-979c-48ecde9c22c3","Jump","36.119700","-86.804100"
"Powered4FR1N","Bird","36.116635","-86.841049"
"Powered4FWP3","Bird","36.085898","-86.821276"
"Powered4G8QE","Bird","36.142600","-86.817428"
"Powered4GAUQ","Bird","36.126623","-86.820649"
"Powered4HCL2","Bird","36.152146","-86.796372"
"Powered4HFURN2XVEO4F","Lime","36.120719","-86.850490"
"Powered4HHW3","Bird","36.140508","-86.811521"
"Powered4HPSG","Bird","36.118419","-86.820687"
"Powered4HT53YMZPD2JF","Lime","36.133641","-86.791950"
"Powered4HU9F","Bird","36.137005","-86.815297"
"Powered4HWMV","Bird","36.123210","-86.841692"
"Powered4ICDD","Bird","36.122607","-86.832314"
"Powered4IHDY","Bird","36.140085","-86.827123"
"Powered4IJFP","Bird","36.122596","-86.809071"
"Powered4ILLB","Bird","36.124745","-86.801072"
"Powered4IRGILRSWBMZC","Lime","36.111167","-86.815655"
"Powered4IVF7","Bird","36.127458","-86.839636"
"Powered4J3EF","Bird","36.135920","-86.850183"
"Powered4J5IT","Bird","36.167571","-86.764024"
"Powered4J68H","Bird","36.115113","-86.818457"
"Powered4JBPK","Bird","36.125917","-86.842563"
"Powered4JDA9","Bird","36.124109","-86.830040"
"Powered4JFYX","Bird","36.148889","-86.796673"
"Powered4JJJC","Bird","36.118699","-86.825924"
"Powered4JM9M","Bird","36.120213","-86.842101"
"Powered4JS2EWZUJOSV4","Lime","36.122179","-86.814280"
"Powered4JTZKYZMW7XSJ","Lime","36.120663","-86.906811"
"Powered4K4I7MRI5WTPL","Lime","36.162867","-86.771131"
"Powered4K92I","Bird","36.125692","-86.849008"
"Powered4KKGD","Bird","36.137921","-86.821110"
"Powered4KLRNV2LOEDK5","Lime","36.118002","-86.811385"
"Powered4KMMECZCS5F34","Lime","36.153014","-86.793666"
"Powered4KWEF","Bird","36.123340","-86.818873"
"Powered4KX6S","Bird","36.150375","-86.793593"
"Powered4KX7D","Bird","36.128503","-86.821273"
"Powered4L229","Bird","36.113877","-86.815630"
"Powered4L2CI","Bird","36.116959","-86.824483"
"Powered4L3I3","Bird","36.135358","-86.815392"
"Powered4LCT4","Bird","36.145428","-86.811790"
"Powered4LCWC4ZTAR7UP","Lime","36.036650","-86.840430"
"Powered4LDN7","Bird","36.120586","-86.841944"
"Powered4LQOWEZIYYWTC","Lime","36.148836","-86.806421"
"Powered4N5JU","Bird","36.160891","-86.785042"
"Powered4N6JC","Bird","36.178277","-86.790793"
"Powered4NJJEU6ZJTDB2","Lime","36.115282","-86.797186"
"Powered4NLJ7","Bird","36.135857","-86.808215"
"Powered4NMNRY6UUV7YV","Lime","36.098415","-86.838630"
"Powered4NTVQ","Bird","36.147050","-86.811548"
"Powered4NYK5PWADVIAU","Lime","36.129177","-86.805387"
"Powered4OIDG2MO2IP6O","Lime","36.133669","-86.791967"
"Powered4P19Z","Bird","36.150401","-86.797432"
"Powered4P74H","Bird","36.120979","-86.835369"
"Powered4PDHT","Bird","36.118447","-86.834078"
"Powered4PV48","Bird","36.135725","-86.840155"
"Powered4QCQQ","Bird","36.117358","-86.801522"
"Powered4QG2G","Bird","36.133115","-86.818193"
"Powered4QKUF","Bird","36.141371","-86.863294"
"Powered4QNBMTMJHPFVH","Lime","36.124704","-86.816828"
"Powered4QV5N7KUAVZQV","Lime","36.132199","-86.832173"
"Powered4RBFZZO2MHYPL","Lime","36.134875","-86.824218"
"Powered4RHQ7BYJ3THDK","Lime","36.110622","-86.815538"
"Powered4RR94","Bird","36.129481","-86.814416"
"Powered4RTCL","Bird","36.128521","-86.840140"
"Powered4RX9E","Bird","36.126817","-86.848697"
"Powered4RXT7","Bird","36.118909","-86.814540"
"Powered4SVLVHCFBCCVL","Lime","36.042733","-86.848973"
"Powered4SW44","Bird","36.130333","-86.833111"
"Powered4SYHX","Bird","36.119640","-86.816530"
"Powered4T8JE","Bird","36.124748","-86.812536"
"Powered4TCGH","Bird","36.122609","-86.814216"
"Powered4TF6M","Bird","36.137879","-86.807602"
"Powered4TGSG","Bird","36.149916","-86.814562"
"Powered4TQ5RI7X5C32O","Lime","36.054378","-86.858037"
"Powered4UDPX","Bird","36.135572","-86.825844"
"Powered4UL8W","Bird","36.140093","-86.825016"
"Powered4USPA","Bird","36.120440","-86.836385"
"Powered4UYA2","Bird","36.120874","-86.811280"
"Powered4UYQ3","Bird","36.126742","-86.813509"
"Powered4UZ42","Bird","36.118471","-86.819456"
"Powered4VCCV","Bird","36.153371","-86.784716"
"Powered4VFF5VL4F75NH","Lime","36.090210","-86.917787"
"Powered4VFLW","Bird","36.179946","-86.792802"
"Powered4VG2VR4XATZYG","Lime","36.117492","-86.821103"
"Powered4VNQB","Bird","36.124321","-86.842139"
"Powered4VSSF","Bird","36.123847","-86.816193"
"Powered4VU3B","Bird","36.117230","-86.818244"
"Powered4VUPP","Bird","36.148886","-86.786476"
"Powered4VYXU","Bird","36.124638","-86.818434"
"Powered4WE1L","Bird","36.121271","-86.815776"
"Powered4WH13","Bird","36.134743","-86.840111"
"Powered4WOKR5XFN26KV","Lime","36.119914","-86.819455"
"Powered4XJRG","Bird","36.142993","-86.814030"
"Powered4XUAMCULJHSSM","Lime","36.121344","-86.838272"
"Powered4XZT2","Bird","36.154311","-86.786317"
"Powered4Y5H4","Bird","36.164317","-86.780511"
"Powered4Y7BC","Bird","36.135728","-86.807169"
"Powered4YJVDSHSVFL3Z","Lime","36.119272","-86.818319"
"Powered4YKA7","Bird","36.141409","-86.815975"
"Powered4Z8DW","Bird","36.138395","-86.821000"
"Powered4ZC6V","Bird","36.152609","-86.796541"
"Powered4ZCWH6CU24T5O","Lime","36.123206","-86.814554"
"Powered4ZPLZX2G755LW","Lime","36.105158","-86.859584"
"Powered4ZSBT","Bird","36.122665","-86.839275"
"Powered4ZVYL","Bird","36.124629","-86.842402"
"Powered500","Gotcha","0.000000","-86.814553"
"Powered5000596","Spin","36.010700","-86.810020"
"Powered500085","Lyft","36.122907","-86.851417"
"Powered5002512","Spin","36.119650","-86.830680"
"Powered500369","Lyft","36.153550","-86.785579"
"Powered5006780","Spin","36.136430","-86.812214"
"Powered500719","Lyft","36.154914","-86.785542"
"Powered50130ba8-0971-576c-bd9e-3fc17cf4b962","Jump","36.161100","-86.773900"
"Powered5015212","Spin","36.126640","-86.814226"
"Powered501691","Lyft","36.120733","-86.837120"
"Powered501866","Lyft","36.123015","-86.815624"
"Powered501a04a7-3b74-5671-ac7b-678ec90d3c95","Jump","36.118900","-86.859400"
"Powered501f05d4-9297-5ca3-9317-119a1fe20b46","Jump","36.118300","-86.824500"
"Powered502227","Lyft","36.122602","-86.817591"
"Powered5022882","Spin","36.137230","-86.813470"
"Powered502626","Lyft","36.147226","-86.813433"
"Powered503420","Lyft","36.126899","-86.811418"
"Powered5040635","Spin","36.124760","-86.810054"
"Powered504311","Lyft","36.127212","-86.826049"
"Powered504455","Lyft","36.105213","-86.817627"
"Powered504f05dc-373e-5de9-8fd6-1c792c1702b2","Jump","36.119600","-86.816900"
"Powered504fc971-1392-590a-8955-c47a97b8a780","Jump","36.119600","-86.818800"
"Powered505342","Lyft","36.122203","-86.811861"
"Powered5063018","Spin","36.103926","-86.813282"
"Powered5063144d-de0c-504e-89fd-c5213a55d210","Jump","36.118600","-86.832200"
"Powered5064728","Spin","36.125620","-86.843804"
"Powered506725","Lyft","36.149951","-86.796532"
"Powered507902","Lyft","36.129732","-86.818186"
"Powered507d3067-25b6-53e2-9854-6845060dde9d","Jump","36.116400","-86.820800"
"Powered5080850","Spin","36.145955","-86.809865"
"Powered5088279","Spin","36.122850","-86.842890"
"Powered509158","Lyft","36.122209","-86.820203"
"Powered5091735","Spin","36.114610","-86.826090"
"Powered50ac1ed0-4b7a-5111-bd91-790dc0ee1ec1","Jump","36.119400","-86.815400"
"Powered510133","Lyft","36.150327","-86.785072"
"Powered510656","Lyft","36.136652","-86.801107"
"Powered5107676","Spin","36.135640","-86.812654"
"Powered511","Gotcha","36.036964","-86.814490"
"Powered5113339","Spin","36.132730","-86.816900"
"Powered511349","Lyft","33.785197","-86.814470"
"Powered511674","Lyft","36.125189","-86.818832"
"Powered511914","Lyft","36.107553","-86.815243"
"Powered511JE","Bird","36.136995","-86.840690"
"Powered512153","Lyft","36.136659","-86.815471"
"Powered512350","Lyft","36.125534","-86.830965"
"Powered512435","Lyft","36.107528","-86.819142"
"Powered512591","Lyft","36.136813","-86.813286"
"Powered5129907","Spin","36.146770","-86.808990"
"Powered513","Gotcha","0.000000","-86.814476"
"Powered513108","Lyft","36.132873","-86.801159"
"Powered5133252","Spin","36.138264","-86.815000"
"Powered5138874","Spin","36.144748","-86.813700"
"Powered514","Gotcha","33.791379","-86.814547"
"Powered514181","Lyft","36.121543","-86.838505"
"Powered514333","Lyft","36.125889","-86.821485"
"Powered514d60e8-72fb-53f9-b55f-edcf783d11d4","Jump","36.119900","-86.753300"
"Powered515","Gotcha","36.121581","-86.770304"
"Powered5150046","Spin","36.145651","-86.815381"
"Powered515028","Lyft","36.125365","-86.815433"
"Powered5150679","Spin","36.135750","-86.812040"
"Powered515844","Lyft","36.124001","-86.816470"
"Powered515881","Lyft","36.125276","-86.820607"
"Powered515AH","Bird","36.143382","-86.814310"
"Powered516","Gotcha","36.163169","-86.776097"
"Powered516098","Lyft","36.116459","-86.815791"
"Powered516339","Lyft","36.119612","-86.815139"
"Powered516784","Lyft","36.125801","-86.812552"
"Powered516ZP","Bird","36.115284","-86.814185"
"Powered517336","Lyft","36.120592","-86.815581"
